year,month,day,hour,minute,second,freq_MHz,utc_hr
2017,8,21,18,26,43.5,9999999.9920,18.44541667
2017,8,21,18,26,55.3,10000000.0287,18.44869444
2017,8,21,18,27,7.2,10000000.0377,18.452
2017,8,21,18,27,19.1,10000000.0062,18.45530556
2017,8,21,18,27,31,9999999.9932,18.45861111
2017,8,21,18,27,42.9,10000000.0092,18.46191667
2017,8,21,18,27,54.8,10000000.0299,18.46522222
2017,8,21,18,28,6.7,10000000.0409,18.46852778
2017,8,21,18,28,18.6,10000000.0230,18.47183333
2017,8,21,18,28,30.5,10000000.2335,18.47513889
2017,8,21,18,28,42.3,10000000.2336,18.47841667
2017,8,21,18,28,54.2,10000000.2441,18.48172222
2017,8,21,18,29,6.1,10000000.3055,18.48502778
2017,8,21,18,29,18,10000000.2729,18.48833333
2017,8,21,18,29,29.9,10000000.2749,18.49163889
2017,8,21,18,29,41.8,9999999.9875,18.49494444
2017,8,21,18,29,53.7,9999999.9867,18.49825
2017,8,21,18,30,5.6,9999999.9878,18.50155556
2017,8,21,18,30,17.5,9999999.9827,18.50486111
2017,8,21,18,30,29.7,9999999.9866,18.50825
2017,8,21,18,30,41.6,10000000.0264,18.51155556
2017,8,21,18,30,53.5,10000000.0278,18.51486111
2017,8,21,18,31,5,10000000.0254,18.51805556
2017,8,21,18,31,16.9,10000000.0404,18.52136111
2017,8,21,18,31,28.8,10000000.0291,18.52466667
2017,8,21,18,31,40.7,10000000.3022,18.52797222
2017,8,21,18,31,52.6,10000000.0067,18.53127778
2017,8,21,18,32,4.5,9999999.9905,18.53458333
2017,8,21,18,32,16.3,9999999.9906,18.53786111
2017,8,21,18,32,28.2,10000000.0211,18.54116667
2017,8,21,18,32,40.1,10000000.0243,18.54447222
2017,8,21,18,32,52,10000000.0191,18.54777778
2017,8,21,18,33,3.9,10000000.0035,18.55108333
2017,8,21,18,33,15.8,10000000.3202,18.55438889
2017,8,21,18,33,27.7,9999999.9662,18.55769444
2017,8,21,18,33,39.6,10000000.0290,18.561
2017,8,21,18,33,51.4,10000000.0060,18.56427778
2017,8,21,18,34,3.3,9999999.9926,18.56758333
2017,8,21,18,34,15.2,9999999.9869,18.57088889
2017,8,21,18,34,27.1,9999999.9707,18.57419444
2017,8,21,18,34,39,9999999.9691,18.5775
2017,8,21,18,34,50.9,9999999.9678,18.58080556
2017,8,21,18,35,2.8,9999999.9840,18.58411111
2017,8,21,18,35,14.7,9999999.9925,18.58741667
2017,8,21,18,35,26.6,10000000.0114,18.59072222
2017,8,21,18,35,38.4,10000000.0132,18.594
2017,8,21,18,35,50.3,10000000.0046,18.59730556
2017,8,21,18,36,2.2,10000000.0005,18.60061111
2017,8,21,18,36,14.1,9999999.9906,18.60391667
2017,8,21,18,36,26,9999999.9854,18.60722222
2017,8,21,18,36,37.9,9999999.9780,18.61052778
2017,8,21,18,36,49.8,10000000.2361,18.61383333
2017,8,21,18,37,1.7,10000000.2365,18.61713889
2017,8,21,18,37,13.6,10000000.2423,18.62044444
2017,8,21,18,37,25.4,10000000.0043,18.62372222
2017,8,21,18,37,37.3,10000000.0034,18.62702778
2017,8,21,18,37,49.2,10000000.2738,18.63033333
2017,8,21,18,38,1.1,10000000.2640,18.63363889
2017,8,21,18,38,13,10000000.2584,18.63694444
2017,8,21,18,38,24.9,9999999.9901,18.64025
2017,8,21,18,38,36.8,9999999.9839,18.64355556
2017,8,21,18,38,48.7,10000000.0065,18.64686111
2017,8,21,18,39,0.6,10000000.0266,18.65016667
2017,8,21,18,39,12.4,9999999.9568,18.65344444
2017,8,21,18,39,24.3,9999999.9649,18.65675
2017,8,21,18,39,36.2,9999999.9976,18.66005556
2017,8,21,18,39,48.1,9999999.9821,18.66336111
2017,8,21,18,40,0,9999999.9587,18.66666667
2017,8,21,18,40,11.9,9999999.9459,18.66997222
2017,8,21,18,40,23.8,9999999.9626,18.67327778
2017,8,21,18,40,35.6,10000000.1726,18.67655556
2017,8,21,18,40,47.5,10000000.1863,18.67986111
2017,8,21,18,40,59.4,10000000.1910,18.68316667
2017,8,21,18,41,11.3,10000000.2995,18.68647222
2017,8,21,18,41,23.2,10000000.2799,18.68977778
2017,8,21,18,41,35.1,10000000.2573,18.69308333
2017,8,21,18,41,47,10000000.2787,18.69638889
2017,8,21,18,41,58.9,10000000.2401,18.69969444
2017,8,21,18,42,10.8,10000000.2511,18.703
2017,8,21,18,42,22.7,10000000.2349,18.70630556
2017,8,21,18,42,34.5,9999999.9868,18.70958333
2017,8,21,18,42,46.4,10000000.0001,18.71288889
2017,8,21,18,42,58.3,9999999.9930,18.71619444
2017,8,21,18,43,10.2,10000000.1697,18.7195
2017,8,21,18,43,22.1,10000000.0448,18.72280556
2017,8,21,18,43,34,10000000.0413,18.72611111
2017,8,21,18,43,45.9,9999999.9816,18.72941667
2017,8,21,18,43,57.8,9999999.9870,18.73272222
2017,8,21,18,44,9.7,10000000.0270,18.73602778
2017,8,21,18,44,21.5,10000000.2356,18.73930556
2017,8,21,18,44,33.4,10000000.2366,18.74261111
2017,8,21,18,44,45.3,10000000.2764,18.74591667
2017,8,21,18,44,57.2,10000000.2367,18.74922222
2017,8,21,18,45,9.1,10000000.2380,18.75252778
2017,8,21,18,45,21,10000000.3055,18.75583333
2017,8,21,18,45,32.9,10000000.2951,18.75913889
2017,8,21,18,45,44.8,10000000.0084,18.76244444
2017,8,21,18,45,56.7,10000000.0460,18.76575
2017,8,21,18,46,8.5,10000000.0029,18.76902778
2017,8,21,18,46,20.4,9999999.9876,18.77233333
2017,8,21,18,46,32.3,9999999.9783,18.77563889
2017,8,21,18,46,44.2,10000000.2992,18.77894444
2017,8,21,18,46,56.1,10000000.2614,18.78225
2017,8,21,18,47,8,10000000.2603,18.78555556
2017,8,21,18,47,19.9,10000000.0028,18.78886111
2017,8,21,18,47,31.8,9999999.9929,18.79216667
2017,8,21,18,47,43.7,10000000.0074,18.79547222
2017,8,21,18,47,55.5,10000000.0106,18.79875
2017,8,21,18,48,7.4,9999999.9486,18.80205556
2017,8,21,18,48,19.3,9999999.9628,18.80536111
2017,8,21,18,48,31.2,10000000.1057,18.80866667
2017,8,21,18,48,43.1,9999999.9238,18.81197222
2017,8,21,18,48,55,9999999.9637,18.81527778
2017,8,21,18,49,6.9,9999999.9749,18.81858333
2017,8,21,18,49,18.8,9999999.9782,18.82188889
2017,8,21,18,49,30.6,9999999.9858,18.82516667
2017,8,21,18,49,42.5,10000000.0004,18.82847222
2017,8,21,18,49,54.4,9999999.9408,18.83177778
2017,8,21,18,50,6.3,9999999.9599,18.83508333
2017,8,21,18,50,18.2,10000000.0294,18.83838889
2017,8,21,18,50,30.1,10000000.0267,18.84169444
2017,8,21,18,50,42,9999999.9620,18.845
2017,8,21,18,50,53.9,9999999.9653,18.84830556
2017,8,21,18,51,5.8,10000000.0092,18.85161111
2017,8,21,18,51,17.7,10000000.0139,18.85491667
2017,8,21,18,51,29.5,10000000.0129,18.85819444
2017,8,21,18,51,41.4,9999999.9614,18.8615
2017,8,21,18,51,53.3,9999999.9687,18.86480556
2017,8,21,18,52,5.2,9999999.9635,18.86811111
2017,8,21,18,52,17.1,10000000.2181,18.87141667
2017,8,21,18,52,29,9999999.9663,18.87472222
2017,8,21,18,52,40.9,9999999.9220,18.87802778
2017,8,21,18,52,52.8,10000000.2976,18.88133333
2017,8,21,18,53,4.6,10000000.0210,18.88461111
2017,8,21,18,53,16.5,10000000.0121,18.88791667
2017,8,21,18,53,28.4,9999999.9992,18.89122222
2017,8,21,18,53,40.3,9999999.9952,18.89452778
2017,8,21,18,53,52.2,9999999.9919,18.89783333
2017,8,21,18,54,4.1,9999999.9847,18.90113889
2017,8,21,18,54,16,10000000.0226,18.90444444
2017,8,21,18,54,27.9,10000000.1150,18.90775
2017,8,21,18,54,39.8,10000000.0097,18.91105556
2017,8,21,18,54,51.6,10000000.0092,18.91433333
2017,8,21,18,55,3.5,10000000.0093,18.91763889
2017,8,21,18,55,15.4,10000000.0283,18.92094444
2017,8,21,18,55,27.3,10000000.0221,18.92425
2017,8,21,18,55,39.2,10000000.0227,18.92755556
2017,8,21,18,55,51.1,9999999.9857,18.93086111
2017,8,21,18,56,3,10000000.0306,18.93416667
2017,8,21,18,56,14.9,10000000.0409,18.93747222
2017,8,21,18,56,26.8,10000000.0215,18.94077778
2017,8,21,18,56,38.6,10000000.0046,18.94405556
2017,8,21,18,56,50.5,10000000.0050,18.94736111
2017,8,21,18,57,2.4,10000000.0083,18.95066667
2017,8,21,18,57,14.3,9999999.9731,18.95397222
2017,8,21,18,57,26.2,9999999.9779,18.95727778
2017,8,21,18,57,38.1,9999999.9711,18.96058333
2017,8,21,18,57,50,9999999.9915,18.96388889
2017,8,21,18,58,1.9,9999999.9853,18.96719444
2017,8,21,18,58,13.7,9999999.9660,18.97047222
2017,8,21,18,58,25.6,9999999.9811,18.97377778
2017,8,21,18,58,37.5,10000000.0274,18.97708333
2017,8,21,18,58,49.4,10000000.0213,18.98038889
2017,8,21,18,59,1.3,10000000.0206,18.98369444
2017,8,21,18,59,13.2,10000000.0141,18.987
2017,8,21,18,59,25.1,10000000.0056,18.99030556
2017,8,21,18,59,37,10000000.0037,18.99361111
2017,8,21,18,59,48.9,9999999.9822,18.99691667
2017,8,21,19,0,0.7,9999999.9849,19.00019444
2017,8,21,19,0,12.6,9999999.9696,19.0035
2017,8,21,19,0,24.5,10000000.0283,19.00680556
2017,8,21,19,0,36.4,9999999.9647,19.01011111
2017,8,21,19,0,48.2,9999999.9834,19.01338889
2017,8,21,19,1,0.1,9999999.9972,19.01669444
2017,8,21,19,1,12,9999999.9980,19.02
2017,8,21,19,1,23.8,9999999.9961,19.02327778
2017,8,21,19,1,35.7,9999999.9966,19.02658333
2017,8,21,19,1,47.7,10000000.0071,19.02991667
2017,8,21,19,1,59.6,10000000.0096,19.03322222
2017,8,21,19,2,11.5,9999999.9829,19.03652778
2017,8,21,19,2,23.4,10000000.0734,19.03983333
2017,8,21,19,2,35.3,10000000.0541,19.04313889
2017,8,21,19,2,47.2,9999999.9895,19.04644444
2017,8,21,19,2,59.1,10000000.0006,19.04975
2017,8,21,19,3,11,10000000.0007,19.05305556
2017,8,21,19,3,22.9,9999999.9671,19.05636111
2017,8,21,19,3,34.7,9999999.9686,19.05963889
2017,8,21,19,3,46.6,9999999.9834,19.06294444
2017,8,21,19,3,58.5,9999999.9920,19.06625
2017,8,21,19,4,10.4,9999999.9898,19.06955556
2017,8,21,19,4,22.3,10000000.0498,19.07286111
2017,8,21,19,4,34.2,9999999.9850,19.07616667
2017,8,21,19,4,46.1,9999999.9964,19.07947222
2017,8,21,19,4,58,10000000.2790,19.08277778
2017,8,21,19,5,9.8,9999999.9808,19.08605556
2017,8,21,19,5,21.7,9999999.9887,19.08936111
2017,8,21,19,5,33.6,9999999.9794,19.09266667
2017,8,21,19,5,45.5,9999999.9870,19.09597222
2017,8,21,19,5,57.4,9999999.9890,19.09927778
2017,8,21,19,6,9.3,9999999.9676,19.10258333
2017,8,21,19,6,21.2,9999999.9882,19.10588889
2017,8,21,19,6,33.1,10000000.0027,19.10919444
2017,8,21,19,6,45,10000000.0045,19.1125
2017,8,21,19,6,56.8,10000000.0061,19.11577778
2017,8,21,19,7,8.7,10000000.0097,19.11908333
2017,8,21,19,7,20.6,10000000.0069,19.12238889
2017,8,21,19,7,32.5,10000000.0063,19.12569444
2017,8,21,19,7,44.4,9999999.9938,19.129
2017,8,21,19,7,56.3,10000000.0007,19.13230556
2017,8,21,19,8,8.2,10000000.0077,19.13561111
2017,8,21,19,8,20.1,10000000.0104,19.13891667
2017,8,21,19,8,32,10000000.0139,19.14222222
2017,8,21,19,8,43.8,10000000.0024,19.1455
2017,8,21,19,8,55.7,9999999.9969,19.14880556
2017,8,21,19,9,7.6,10000000.0010,19.15211111
2017,8,21,19,9,19.5,10000000.0124,19.15541667
2017,8,21,19,9,31.4,10000000.0076,19.15872222
2017,8,21,19,9,43.3,10000000.0005,19.16202778
2017,8,21,19,9,55.2,10000000.0122,19.16533333
2017,8,21,19,10,7.1,10000000.0323,19.16863889
2017,8,21,19,10,19,10000000.0274,19.17194444
2017,8,21,19,10,30.9,9999999.9944,19.17525
2017,8,21,19,10,42.8,10000000.0031,19.17855556
2017,8,21,19,10,54.7,9999999.9713,19.18186111
2017,8,21,19,11,6.6,9999999.9844,19.18516667
2017,8,21,19,11,18.5,9999999.9875,19.18847222
2017,8,21,19,11,30.4,9999999.9936,19.19177778
2017,8,21,19,11,42.3,9999999.9821,19.19508333
2017,8,21,19,11,54.2,9999999.9796,19.19838889
2017,8,21,19,12,6,9999999.9720,19.20166667
2017,8,21,19,12,17.9,9999999.9853,19.20497222
2017,8,21,19,12,29.7,10000000.0021,19.20825
2017,8,21,19,12,41.6,10000000.0123,19.21155556
2017,8,21,19,12,53.5,10000000.0165,19.21486111
2017,8,21,19,13,5.4,10000000.0223,19.21816667
2017,8,21,19,13,17.3,9999999.9979,19.22147222
2017,8,21,19,13,29.2,9999999.9889,19.22477778
2017,8,21,19,13,41.1,9999999.9851,19.22808333
2017,8,21,19,13,52.9,9999999.9883,19.23136111
2017,8,21,19,14,4.8,9999999.9835,19.23466667
2017,8,21,19,14,16.7,9999999.9789,19.23797222
2017,8,21,19,14,28.6,10000000.0010,19.24127778
2017,8,21,19,14,40.5,10000000.0186,19.24458333
2017,8,21,19,14,52.4,10000000.0247,19.24788889
2017,8,21,19,15,4.3,10000000.0045,19.25119444
2017,8,21,19,15,16.2,10000000.2329,19.2545
2017,8,21,19,15,28.1,10000000.2165,19.25780556
2017,8,21,19,15,39.9,10000000.2194,19.26108333
2017,8,21,19,15,51.8,10000000.2213,19.26438889
2017,8,21,19,16,3.7,9999999.9985,19.26769444
2017,8,21,19,16,15.6,10000000.0096,19.271
2017,8,21,19,16,27.5,10000000.0124,19.27430556
2017,8,21,19,16,39.4,10000000.0032,19.27761111
2017,8,21,19,16,51.3,10000000.0060,19.28091667
2017,8,21,19,17,3.2,10000000.0470,19.28422222
2017,8,21,19,17,15.1,10000000.0040,19.28752778
2017,8,21,19,17,26.9,9999999.9925,19.29080556
2017,8,21,19,17,38.8,9999999.9871,19.29411111
2017,8,21,19,17,50.7,9999999.9929,19.29741667
2017,8,21,19,18,2.6,10000000.0002,19.30072222
2017,8,21,19,18,14.5,9999999.9985,19.30402778
2017,8,21,19,18,26.4,10000000.0047,19.30733333
2017,8,21,19,18,38.3,9999999.9788,19.31063889
2017,8,21,19,18,50.2,10000000.0021,19.31394444
2017,8,21,19,19,2.1,10000000.0057,19.31725
2017,8,21,19,19,13.9,9999999.9899,19.32052778
2017,8,21,19,19,25.8,9999999.9816,19.32383333
2017,8,21,19,19,37.7,9999999.9588,19.32713889
2017,8,21,19,19,49.6,9999999.9609,19.33044444
2017,8,21,19,20,1.5,9999999.9796,19.33375
2017,8,21,19,20,13.4,9999999.9673,19.33705556
2017,8,21,19,20,25.3,10000000.0065,19.34036111
2017,8,21,19,20,37.2,9999999.9690,19.34366667
2017,8,21,19,20,49.1,9999999.9868,19.34697222
2017,8,21,19,21,1,9999999.9922,19.35027778
2017,8,21,19,21,12.9,9999999.9863,19.35358333
2017,8,21,19,21,24.7,9999999.9791,19.35686111
2017,8,21,19,21,36.6,9999999.9844,19.36016667
2017,8,21,19,21,48.5,9999999.9873,19.36347222
2017,8,21,19,22,0.4,9999999.9906,19.36677778
2017,8,21,19,22,12.3,10000000.0112,19.37008333
2017,8,21,19,22,24.2,9999999.9914,19.37338889
2017,8,21,19,22,36,9999999.9831,19.37666667
2017,8,21,19,22,47.9,9999999.9684,19.37997222
2017,8,21,19,22,59.8,9999999.9795,19.38327778
2017,8,21,19,23,11.7,9999999.9826,19.38658333
2017,8,21,19,23,23.6,9999999.9771,19.38988889
2017,8,21,19,23,35.5,9999999.9741,19.39319444
2017,8,21,19,23,47.4,9999999.9873,19.3965
2017,8,21,19,23,59.3,10000000.0015,19.39980556
2017,8,21,19,24,11.2,9999999.9965,19.40311111
2017,8,21,19,24,23,10000000.0023,19.40638889
2017,8,21,19,24,34.9,10000000.0014,19.40969444
2017,8,21,19,24,46.8,10000000.0052,19.413
2017,8,21,19,24,58.7,10000000.0141,19.41630556
2017,8,21,19,25,10.6,10000000.0049,19.41961111
2017,8,21,19,25,22.5,9999999.9442,19.42291667
2017,8,21,19,25,34.4,9999999.9856,19.42622222
2017,8,21,19,25,46.3,10000000.0037,19.42952778
2017,8,21,19,25,58.2,10000000.0080,19.43283333
2017,8,21,19,26,10,10000000.0194,19.43611111
2017,8,21,19,26,21.9,10000000.0126,19.43941667
2017,8,21,19,26,33.8,10000000.0100,19.44272222
2017,8,21,19,26,45.7,10000000.0110,19.44602778
2017,8,21,19,26,57.6,10000000.0121,19.44933333
2017,8,21,19,27,9.5,10000000.0149,19.45263889
2017,8,21,19,27,21.4,10000000.0151,19.45594444
2017,8,21,19,27,33.3,10000000.0179,19.45925
2017,8,21,19,27,45.2,10000000.0169,19.46255556
2017,8,21,19,27,57,10000000.0102,19.46583333
2017,8,21,19,28,8.9,10000000.0078,19.46913889
2017,8,21,19,28,20.8,10000000.0065,19.47244444
2017,8,21,19,28,32.7,9999999.9976,19.47575
2017,8,21,19,28,44.6,10000000.0036,19.47905556
2017,8,21,19,28,56.5,10000000.0048,19.48236111
2017,8,21,19,29,8.4,10000000.0423,19.48566667
2017,8,21,19,29,20.3,10000000.0117,19.48897222
2017,8,21,19,29,32.1,10000000.0033,19.49225
2017,8,21,19,29,44,9999999.9922,19.49555556
2017,8,21,19,29,55.9,9999999.9985,19.49886111
2017,8,21,19,30,7.8,9999999.9926,19.50216667
2017,8,21,19,30,19.7,9999999.9920,19.50547222
2017,8,21,19,30,31.6,9999999.9867,19.50877778
2017,8,21,19,30,43.5,9999999.9893,19.51208333
2017,8,21,19,30,55.4,9999999.9780,19.51538889
2017,8,21,19,31,7.3,9999999.9745,19.51869444
2017,8,21,19,31,19.2,9999999.9859,19.522
2017,8,21,19,31,31.1,9999999.9883,19.52530556
2017,8,21,19,31,42.9,9999999.9886,19.52858333
2017,8,21,19,31,54.8,9999999.9931,19.53188889
2017,8,21,19,32,6.7,9999999.9962,19.53519444
2017,8,21,19,32,18.6,10000000.0061,19.5385
2017,8,21,19,32,30.5,10000000.0208,19.54180556
2017,8,21,19,32,42.4,10000000.0102,19.54511111
2017,8,21,19,32,54.3,10000000.0038,19.54841667
2017,8,21,19,33,6.1,9999999.9961,19.55169444
2017,8,21,19,33,18,9999999.9933,19.555
2017,8,21,19,33,29.9,9999999.9950,19.55830556
2017,8,21,19,33,41.8,9999999.9903,19.56161111
2017,8,21,19,33,53.7,9999999.9869,19.56491667
2017,8,21,19,34,5.6,9999999.9896,19.56822222
2017,8,21,19,34,17.5,10000000.0008,19.57152778
2017,8,21,19,34,29.4,9999999.9935,19.57483333
2017,8,21,19,34,41.3,10000000.0029,19.57813889
2017,8,21,19,34,53.1,10000000.0083,19.58141667
2017,8,21,19,35,5,10000000.0024,19.58472222
2017,8,21,19,35,16.9,10000000.0012,19.58802778
2017,8,21,19,35,28.8,10000000.0076,19.59133333
2017,8,21,19,35,40.7,10000000.0088,19.59463889
2017,8,21,19,35,52.6,10000000.0042,19.59794444
2017,8,21,19,36,4.5,10000000.0058,19.60125
2017,8,21,19,36,16.4,10000000.0127,19.60455556
2017,8,21,19,36,28.3,10000000.0194,19.60786111
2017,8,21,19,36,40.1,10000000.0227,19.61113889
2017,8,21,19,36,52,10000000.0246,19.61444444
2017,8,21,19,37,3.9,10000000.0010,19.61775
2017,8,21,19,37,15.8,9999999.9976,19.62105556
2017,8,21,19,37,27.7,10000000.0015,19.62436111
2017,8,21,19,37,39.6,10000000.0152,19.62766667
2017,8,21,19,37,51.5,10000000.0193,19.63097222
2017,8,21,19,38,3.4,10000000.0452,19.63427778
2017,8,21,19,38,15.2,10000000.0286,19.63755556
2017,8,21,19,38,27.1,10000000.0268,19.64086111
2017,8,21,19,38,39,10000000.0219,19.64416667
2017,8,21,19,38,50.9,10000000.0192,19.64747222
2017,8,21,19,39,2.8,10000000.0001,19.65077778
2017,8,21,19,39,14.7,9999999.9856,19.65408333
2017,8,21,19,39,26.6,9999999.9910,19.65738889
2017,8,21,19,39,38.5,10000000.0036,19.66069444
2017,8,21,19,39,50.4,10000000.0090,19.664
2017,8,21,19,40,2.2,10000000.0266,19.66727778
2017,8,21,19,40,14.1,10000000.0291,19.67058333
2017,8,21,19,40,26,10000000.0191,19.67388889
2017,8,21,19,40,37.9,10000000.0084,19.67719444
2017,8,21,19,40,49.7,9999999.9838,19.68047222
2017,8,21,19,41,1.6,9999999.9715,19.68377778
2017,8,21,19,41,13.5,9999999.9771,19.68708333
2017,8,21,19,41,25.4,9999999.9676,19.69038889
2017,8,21,19,41,37.3,9999999.9483,19.69369444
2017,8,21,19,41,49.2,9999999.9465,19.697
2017,8,21,19,42,1.1,9999999.9811,19.70030556
2017,8,21,19,42,13,9999999.9959,19.70361111
2017,8,21,19,42,24.9,10000000.0067,19.70691667
2017,8,21,19,42,36.8,10000000.0154,19.71022222
2017,8,21,19,42,48.7,10000000.0080,19.71352778
2017,8,21,19,43,0.6,10000000.0011,19.71683333
2017,8,21,19,43,12.5,9999999.9965,19.72013889
2017,8,21,19,43,24.4,10000000.0018,19.72344444
2017,8,21,19,43,36.2,9999999.9626,19.72672222
2017,8,21,19,43,48.1,9999999.9631,19.73002778
2017,8,21,19,44,0,10000000.0229,19.73333333
2017,8,21,19,44,11.9,10000000.0261,19.73663889
2017,8,21,19,44,23.8,10000000.0273,19.73994444
2017,8,21,19,44,35.7,9999999.9669,19.74325
2017,8,21,19,44,47.6,9999999.9786,19.74655556
2017,8,21,19,44,59.5,9999999.9872,19.74986111
2017,8,21,19,45,11.4,9999999.9992,19.75316667
2017,8,21,19,45,23.2,9999999.9896,19.75644444
2017,8,21,19,45,35.1,9999999.9878,19.75975
2017,8,21,19,45,47,9999999.9682,19.76305556
2017,8,21,19,45,58.9,10000000.0056,19.76636111
2017,8,21,19,46,10.8,10000000.0193,19.76966667
2017,8,21,19,46,22.7,10000000.0064,19.77297222
2017,8,21,19,46,34.6,9999999.9922,19.77627778
2017,8,21,19,46,46.5,9999999.9976,19.77958333
2017,8,21,19,46,58.3,10000000.0234,19.78286111
2017,8,21,19,47,10.2,10000000.0212,19.78616667
2017,8,21,19,47,22.1,10000000.0053,19.78947222
2017,8,21,19,47,34,9999999.9832,19.79277778
2017,8,21,19,47,45.9,10000000.0028,19.79608333
2017,8,21,19,47,57.8,10000000.0062,19.79938889
2017,8,21,19,48,9.7,9999999.9921,19.80269444
2017,8,21,19,48,21.6,9999999.9717,19.806
2017,8,21,19,48,33.5,9999999.9669,19.80930556
2017,8,21,19,48,45.3,9999999.9863,19.81258333
2017,8,21,19,48,57.2,9999999.9891,19.81588889
2017,8,21,19,49,9.1,10000000.0054,19.81919444
2017,8,21,19,49,21,9999999.9872,19.8225
2017,8,21,19,49,32.9,9999999.9908,19.82580556
2017,8,21,19,49,44.8,9999999.9995,19.82911111
2017,8,21,19,49,56.7,9999999.8834,19.83241667
2017,8,21,19,50,8.6,9999999.9692,19.83572222
2017,8,21,19,50,20.5,9999999.9651,19.83902778
2017,8,21,19,50,32.4,10000000.0094,19.84233333
2017,8,21,19,50,44.3,9999999.9861,19.84563889
2017,8,21,19,50,56.2,9999999.9983,19.84894444
2017,8,21,19,51,8,9999999.9876,19.85222222
2017,8,21,19,51,19.9,9999999.9886,19.85552778
2017,8,21,19,51,31.8,9999999.9881,19.85883333
2017,8,21,19,51,43.7,10000000.0013,19.86213889
2017,8,21,19,51,55.6,10000000.0029,19.86544444
2017,8,21,19,52,7.5,9999999.9849,19.86875
2017,8,21,19,52,19.3,9999999.9708,19.87202778
2017,8,21,19,52,31.2,9999999.9843,19.87533333
2017,8,21,19,52,43.1,9999999.9639,19.87863889
2017,8,21,19,52,55,9999999.8934,19.88194444
2017,8,21,19,53,6.9,9999999.8983,19.88525
2017,8,21,19,53,18.8,10000000.0078,19.88855556
2017,8,21,19,53,30.7,10000000.0061,19.89186111
2017,8,21,19,53,42.6,9999999.9697,19.89516667
2017,8,21,19,53,54.4,9999999.9860,19.89844444
2017,8,21,19,54,6.3,9999999.9692,19.90175
2017,8,21,19,54,18.2,9999999.9795,19.90505556
2017,8,21,19,54,30.1,9999999.9730,19.90836111
2017,8,21,19,54,42,9999999.9683,19.91166667
2017,8,21,19,54,53.9,9999999.9631,19.91497222
2017,8,21,19,55,5.8,9999999.9809,19.91827778
2017,8,21,19,55,17.7,9999999.9821,19.92158333
2017,8,21,19,55,29.6,9999999.9661,19.92488889
2017,8,21,19,55,41.4,9999999.9656,19.92816667
2017,8,21,19,55,53.3,9999999.9876,19.93147222
2017,8,21,19,56,5.2,9999999.9990,19.93477778
2017,8,21,19,56,17.1,10000000.0099,19.93808333
2017,8,21,19,56,29,9999999.9853,19.94138889
2017,8,21,19,56,40.9,10000000.0059,19.94469444
2017,8,21,19,56,52.8,10000000.0060,19.948
2017,8,21,19,57,4.7,9999999.9842,19.95130556
2017,8,21,19,57,16.6,10000000.0021,19.95461111
2017,8,21,19,57,28.4,9999999.9920,19.95788889
2017,8,21,19,57,40.3,9999999.9842,19.96119444
2017,8,21,19,57,52.2,10000000.0300,19.9645
2017,8,21,19,58,4.1,10000000.0958,19.96780556
2017,8,21,19,58,16,9999999.9912,19.97111111
2017,8,21,19,58,27.9,9999999.9859,19.97441667
2017,8,21,19,58,39.8,9999999.9810,19.97772222
2017,8,21,19,58,51.7,9999999.9804,19.98102778
2017,8,21,19,59,3.6,9999999.9840,19.98433333
2017,8,21,19,59,15.4,9999999.9911,19.98761111
2017,8,21,19,59,27.3,9999999.9927,19.99091667
2017,8,21,19,59,39.2,9999999.9924,19.99422222
2017,8,21,19,59,51.1,9999999.9861,19.99752778
2017,8,21,20,0,3,9999999.9886,20.00083333
2017,8,21,20,0,14.9,10000000.0256,20.00413889
2017,8,21,20,0,26.8,9999999.9849,20.00744444
2017,8,21,20,0,38.7,9999999.9906,20.01075
2017,8,21,20,0,50.5,10000000.0026,20.01402778
2017,8,21,20,1,2.4,10000000.0071,20.01733333
2017,8,21,20,1,14.3,10000000.0099,20.02063889
2017,8,21,20,1,26.2,10000000.0090,20.02394444
2017,8,21,20,1,38.1,10000000.0033,20.02725
2017,8,21,20,1,50,9999999.9704,20.03055556
2017,8,21,20,2,1.9,9999999.9704,20.03386111
2017,8,21,20,2,13.8,9999999.9808,20.03716667
2017,8,21,20,2,25.7,10000000.0107,20.04047222
2017,8,21,20,2,37.5,10000000.0049,20.04375
2017,8,21,20,2,49.4,10000000.0041,20.04705556
2017,8,21,20,3,1.3,10000000.0032,20.05036111
2017,8,21,20,3,13.2,9999999.9889,20.05366667
2017,8,21,20,3,25.1,9999999.9994,20.05697222
2017,8,21,20,3,37,10000000.0041,20.06027778
2017,8,21,20,3,48.9,9999999.9988,20.06358333
2017,8,21,20,4,0.8,9999999.9899,20.06688889
2017,8,21,20,4,12.7,9999999.9870,20.07019444
2017,8,21,20,4,24.5,9999999.9873,20.07347222
2017,8,21,20,4,36.4,9999999.9977,20.07677778
2017,8,21,20,4,48.3,9999999.9899,20.08008333
2017,8,21,20,5,0.2,9999999.9866,20.08338889
2017,8,21,20,5,12.1,9999999.9887,20.08669444
2017,8,21,20,5,24,10000000.0035,20.09
2017,8,21,20,5,35.9,10000000.0038,20.09330556
2017,8,21,20,5,47.8,10000000.0042,20.09661111
2017,8,21,20,5,59.7,10000000.0037,20.09991667
2017,8,21,20,6,11.5,9999999.9878,20.10319444
2017,8,21,20,6,23.4,10000000.0045,20.1065
2017,8,21,20,6,35.3,9999999.9996,20.10980556
